lon,lat,depth,temperature,salinity
133.1767,84.9733,6.0,-1.7862,32.5196
133.1767,84.9733,7.0,-1.7865,32.5216
133.1767,84.9733,8.0,-1.7867,32.5253
133.1767,84.9733,9.0,-1.7869,32.5285
133.1767,84.9733,10.0,-1.7872,32.5319
133.1767,84.9733,11.0,-1.7872,32.5323
133.1767,84.9733,12.0,-1.7872,32.5332
133.1767,84.9733,13.0,-1.7873,32.5348
133.1767,84.9733,14.0,-1.7874,32.5366
133.1767,84.9733,15.0,-1.7874,32.5378
133.1767,84.9733,16.0,-1.7876,32.5382
133.1767,84.9733,17.0,-1.7874,32.5383
133.1767,84.9733,18.0,-1.7876,32.5384
133.1767,84.9733,19.0,-1.7874,32.5385
133.1767,84.9733,20.0,-1.7875,32.5387
133.1767,84.9733,21.0,-1.7875,32.5386
133.1767,84.9733,22.0,-1.7874,32.5387
133.1767,84.9733,23.0,-1.7874,32.5388
133.1767,84.9733,24.0,-1.7874,32.5386
133.1767,84.9733,25.0,-1.7875,32.5382
133.1767,84.9733,26.0,-1.7875,32.5378
133.1767,84.9733,27.0,-1.7876,32.5375
133.1767,84.9733,28.0,-1.7875,32.5375
133.1767,84.9733,29.0,-1.7876,32.5412
133.1767,84.9733,30.0,-1.7714,32.7788
133.1767,84.9733,31.0,-1.697,33.5157
133.1767,84.9733,32.0,-1.6899,33.693
133.1767,84.9733,33.0,-1.6992,33.7722
133.1767,84.9733,34.0,-1.7067,33.829
133.1767,84.9733,35.0,-1.7238,33.8774
133.1767,84.9733,36.0,-1.7362,33.9033
133.1767,84.9733,37.0,-1.7401,33.9288
133.1767,84.9733,38.0,-1.7518,33.9605
133.1767,84.9733,39.0,-1.7701,33.9866
133.1767,84.9733,40.0,-1.7766,34.0018
133.1767,84.9733,41.0,-1.7751,34.0146
133.1767,84.9733,42.0,-1.7758,34.031
133.1767,84.9733,43.0,-1.7685,34.0476
133.1767,84.9733,44.0,-1.7745,34.0592
133.1767,84.9733,45.0,-1.8035,34.0689
133.1767,84.9733,46.0,-1.7629,34.0841
133.1767,84.9733,47.0,-1.7713,34.0997
133.1767,84.9733,48.0,-1.7811,34.1114
133.1767,84.9733,49.0,-1.7919,34.1209
133.1767,84.9733,50.0,-1.7885,34.1301
133.1767,84.9733,51.0,-1.7955,34.1403
133.1767,84.9733,52.0,-1.822,34.1484
133.1767,84.9733,53.0,-1.809,34.1567
133.1767,84.9733,54.0,-1.7856,34.1692
133.1767,84.9733,55.0,-1.7653,34.1785
133.1767,84.9733,56.0,-1.7523,34.1914
133.1767,84.9733,57.0,-1.7782,34.2042
133.1767,84.9733,58.0,-1.7864,34.2126
133.1767,84.9733,59.0,-1.7876,34.2186
133.1767,84.9733,60.0,-1.7915,34.2262
133.1767,84.9733,61.0,-1.7878,34.2339
133.1767,84.9733,62.0,-1.7836,34.2398
133.1767,84.9733,63.0,-1.7805,34.245
133.1767,84.9733,64.0,-1.7799,34.2506
133.1767,84.9733,65.0,-1.8165,34.2565
133.1767,84.9733,66.0,-1.7876,34.2652
133.1767,84.9733,67.0,-1.7594,34.2715
133.1767,84.9733,68.0,-1.747,34.2786
133.1767,84.9733,69.0,-1.7539,34.2851
133.1767,84.9733,70.0,-1.7794,34.2873
133.1767,84.9733,71.0,-1.7963,34.289
133.1767,84.9733,72.0,-1.8073,34.2896
133.1767,84.9733,73.0,-1.7982,34.2915
133.1767,84.9733,74.0,-1.7767,34.2943
133.1767,84.9733,75.0,-1.7495,34.2999
133.1767,84.9733,76.0,-1.7164,34.3031
133.1767,84.9733,77.0,-1.7171,34.3046
133.1767,84.9733,78.0,-1.6923,34.309
133.1767,84.9733,79.0,-1.653,34.315
133.1767,84.9733,80.0,-1.6253,34.3203
133.1767,84.9733,81.0,-1.5841,34.3266
133.1767,84.9733,82.0,-1.5402,34.3335
133.1767,84.9733,83.0,-1.51,34.3408
133.1767,84.9733,84.0,-1.4829,34.3466
133.1767,84.9733,85.0,-1.4583,34.3512
133.1767,84.9733,86.0,-1.4289,34.3561
133.1767,84.9733,87.0,-1.3828,34.3648
133.1767,84.9733,88.0,-1.3306,34.3702
133.1767,84.9733,89.0,-1.3077,34.3757
133.1767,84.9733,90.0,-1.2604,34.383
133.1767,84.9733,91.0,-1.2241,34.3888
133.1767,84.9733,92.0,-1.2031,34.392
133.1767,84.9733,93.0,-1.181,34.3959
133.1767,84.9733,94.0,-1.1476,34.4028
133.1767,84.9733,95.0,-1.1138,34.4106
133.1767,84.9733,96.0,-1.0805,34.4151
133.1767,84.9733,97.0,-1.0442,34.4214
133.1767,84.9733,98.0,-1.0525,34.4226
133.1767,84.9733,99.0,-1.0554,34.426
133.1767,84.9733,100.0,-1.0198,34.4348
133.1767,84.9733,101.0,-0.9424,34.4434
133.1767,84.9733,102.0,-0.9488,34.441
133.1767,84.9733,103.0,-0.9972,34.44
133.1767,84.9733,104.0,-0.9803,34.4437
133.1767,84.9733,105.0,-0.9311,34.4499
133.1767,84.9733,106.0,-0.9101,34.4556
133.1767,84.9733,107.0,-0.8832,34.4569
133.1767,84.9733,108.0,-0.8823,34.4576
133.1767,84.9733,109.0,-0.872,34.4585
133.1767,84.9733,110.0,-0.8497,34.4609
133.1767,84.9733,111.0,-0.8269,34.4632
133.1767,84.9733,112.0,-0.8073,34.4649
133.1767,84.9733,113.0,-0.7705,34.4686
133.1767,84.9733,114.0,-0.7388,34.4714
133.1767,84.9733,115.0,-0.7118,34.4731
133.1767,84.9733,116.0,-0.6777,34.478
133.1767,84.9733,117.0,-0.6419,34.4803
133.1767,84.9733,118.0,-0.6204,34.481
133.1767,84.9733,119.0,-0.58,34.4861
133.1767,84.9733,120.0,-0.5311,34.4932
133.1767,84.9733,121.0,-0.465,34.5019
133.1767,84.9733,122.0,-0.4115,34.513
133.1767,84.9733,123.0,-0.3681,34.5211
133.1767,84.9733,124.0,-0.3345,34.5282
133.1767,84.9733,125.0,-0.2916,34.5353
133.1767,84.9733,126.0,-0.2731,34.5365
133.1767,84.9733,127.0,-0.2993,34.5347
133.1767,84.9733,128.0,-0.2626,34.5393
133.1767,84.9733,129.0,-0.2162,34.5453
